name,pro,flag,optical_pro,original_pro
msrvtt_9767,0.01367934864189015,0,9.63755954826639e-17,0.027358697283780202
msrvtt_9768,0.0005558326354636112,0,2.6467544307123945e-16,0.0011116652709269577
msrvtt_9769,0.27087493818908565,0,9.007010021484077e-15,0.5417498763781623
msrvtt_9770,0.0015163028273843151,0,4.985900331298655e-19,0.00303260565476863
msrvtt_9771,0.00894906006495678,0,1.9951636592422426e-16,0.017898120129913358
msrvtt_9772,0.13089726448833985,0,2.7183514596122137e-16,0.26179452897667943
msrvtt_9773,0.0003947927401684003,0,2.0086506322658506e-15,0.0007895854803347919
msrvtt_9774,0.2091704168737163,0,4.942276491365264e-17,0.41834083374743253
msrvtt_9775,0.19540445864549844,0,1.206844234930076e-16,0.39080891729099676
msrvtt_9776,0.26253237581944916,0,4.4267323157310275e-16,0.5250647516388979
msrvtt_9777,0.0075043335250485075,0,1.6851047560834657e-16,0.015008667050096847
msrvtt_9778,0.1234170128847671,0,2.378538977857901e-17,0.24683402576953417
msrvtt_9779,0.14014436975489133,0,1.5071400758866625e-16,0.2802887395097825
msrvtt_9780,0.10610191602692275,0,6.614904906507951e-19,0.2122038320538455
msrvtt_9781,1.2099647383902817e-05,0,1.074304522758382e-15,2.4199294766731328e-05
msrvtt_9782,0.331642607176626,0,6.423764418246618e-20,0.663285214353252
msrvtt_9783,0.25551917426313603,0,4.360808355779694e-15,0.5110383485262677
msrvtt_9784,0.300849222317338,0,1.4125226216166777e-17,0.601698444634676
msrvtt_9785,7.194940538628933e-05,0,1.617660178709837e-16,0.0001438988107724169
msrvtt_9786,0.004889990011759598,0,9.30411801310509e-17,0.009779980023519102
msrvtt_9787,0.4137477610843727,0,5.742554331004767e-18,0.8274955221687454
msrvtt_9788,4.900596842167443e-06,0,1.236013144238767e-16,9.801193684211285e-06
msrvtt_9789,0.00014334813972599757,0,1.4461391489663278e-15,0.000286696279450549
msrvtt_9790,0.24913821356662538,0,1.554726043197919e-15,0.4982764271332492
msrvtt_9791,0.4840110307786526,0,7.169845869368024e-16,0.9680220615573045
msrvtt_9792,0.22080940118228848,0,2.8599635644391173e-21,0.44161880236457696
msrvtt_9793,0.04432543591273812,0,8.794144130676098e-20,0.08865087182547624
msrvtt_9794,8.947042761335669e-05,0,5.421077233110625e-16,0.00017894085522617129
msrvtt_9795,0.351915743494887,0,1.7644281709667353e-20,0.703831486989774
msrvtt_9796,0.286937124060713,0,5.646255484860419e-17,0.5738742481214258
msrvtt_9797,0.008547288131928022,0,1.6087823575352742e-16,0.017094576263855885
msrvtt_9798,0.028301185430030944,0,6.802940571918981e-15,0.05660237086005509
msrvtt_9799,0.1984856850176584,0,1.7390972263298488e-18,0.3969713700353168
msrvtt_9800,0.3304531146295187,0,1.3643576493189823e-18,0.6609062292590374
msrvtt_9801,6.559923610016807e-07,0,6.395156738280482e-16,1.3119847213638458e-06
msrvtt_9802,3.3743958040817846e-05,0,2.5157620498359477e-17,6.748791608161054e-05
msrvtt_9803,0.12041951257735498,0,1.3179996586535882e-16,0.2408390251547098
msrvtt_9804,0.01786690323922639,0,8.514050003697191e-17,0.035733806478452694
msrvtt_9805,0.1785451249086431,0,1.4964446953158815e-18,0.3570902498172862
msrvtt_9806,0.028822460466358293,0,2.464171519821298e-17,0.05764492093271656
msrvtt_9807,4.9483957081124674e-05,0,6.087081050609972e-16,9.896791416164064e-05
msrvtt_9808,0.46021097341319545,0,1.0039858672743033e-17,0.9204219468263909
msrvtt_9809,0.40526645280686957,0,1.6416947999444782e-15,0.8105329056137375
msrvtt_9810,0.4839611905561367,0,4.5850805623949174e-21,0.9679223811122734
msrvtt_9811,0.2444611256095496,0,1.2872370615372895e-18,0.4889222512190992
msrvtt_9812,0.0027545236797000294,0,1.260585351974931e-18,0.005509047359400058
msrvtt_9813,0.33209465513937175,0,1.088756391072331e-20,0.6641893102787435
msrvtt_9814,0.14856493324437672,0,4.740899893540924e-16,0.29712986648875295
msrvtt_9815,0.04214161977157162,0,1.3778936008930735e-16,0.0842832395431431
msrvtt_9816,0.10405453697710863,0,2.1613594626152014e-16,0.20810907395421704
msrvtt_9817,0.000592174575705889,0,6.525919806966098e-16,0.0011843491514111253
msrvtt_9818,0.3872505586321761,0,2.0264278512154489e-19,0.7745011172643522
msrvtt_9819,0.021726857366781458,0,6.842276674911951e-17,0.04345371473356285
msrvtt_9820,0.0892804098203647,0,5.532938489068328e-19,0.1785608196407294
msrvtt_9821,0.03632533609708573,0,1.3165084314987354e-18,0.07265067219417146
msrvtt_9822,0.1273674838240097,0,2.076203571075894e-14,0.25473496764799863
msrvtt_9823,0.4342824004982647,0,3.7210833599346083e-17,0.8685648009965294
msrvtt_9824,5.682576523442577e-07,0,4.443770978090777e-16,1.1365153042441383e-06
msrvtt_9825,0.03110591134923779,0,8.560157150183933e-15,0.06221182269846702
msrvtt_9826,0.11816190474149024,0,3.038303913138609e-17,0.23632380948298046
msrvtt_9827,0.09430585121299373,0,6.833486195708304e-18,0.18861170242598746
msrvtt_9828,0.0915662737176097,0,4.038919635666507e-16,0.18313254743521898
msrvtt_9829,0.053798284667403835,0,4.6655675265717385e-18,0.10759656933480767
msrvtt_9830,0.36956260789458345,0,8.812266977473846e-19,0.7391252157891669
msrvtt_9831,0.0011932191338888507,0,2.878339902512402e-14,0.002386438267748918
msrvtt_9832,0.06403048487589498,0,3.264197615848933e-17,0.12806096975178993
msrvtt_9833,0.00819310239883029,0,3.1289608863133055e-16,0.01638620479766027
msrvtt_9834,0.0022008848840187304,0,4.9679748073855624e-17,0.004401769768037411
msrvtt_9835,9.076163229562255e-05,0,3.0727754445185367e-16,0.0001815232645909378
msrvtt_9836,0.30984663526130424,0,8.29434474868658e-19,0.6196932705226085
msrvtt_9837,0.28029500418587733,0,7.99335445184604e-18,0.5605900083717547
msrvtt_9838,0.0005375042737926314,0,1.3244670205468783e-17,0.0010750085475852496
msrvtt_9839,0.08967767378724208,0,8.445072312248967e-17,0.17935534757448407
msrvtt_9840,0.0007338666880649141,0,9.487538453659257e-18,0.0014677333761298186
msrvtt_9841,0.3826808712278892,0,3.268893269320869e-17,0.7653617424557784
msrvtt_9842,0.44257684102789924,0,3.245603459020693e-17,0.8851536820557985
msrvtt_9843,0.23273714640262452,0,7.084199890777815e-20,0.46547429280524905
msrvtt_9844,0.03652185417500887,0,3.3993953564788613e-18,0.07304370835001774
msrvtt_9845,0.1593442616718156,0,1.823167228253919e-17,0.3186885233436312
msrvtt_9846,0.039357831774811676,0,3.110711408542196e-17,0.07871566354962332
msrvtt_9847,0.20051864659342164,0,1.2915155491612455e-17,0.4010372931868433
msrvtt_9848,0.11620653937941162,0,1.467171499778385e-21,0.23241307875882325
msrvtt_9849,0.0008118076557236468,0,2.0319505375225655e-17,0.0016236153114472733
msrvtt_9850,0.0061240693756873625,0,2.9881735922045414e-16,0.012248138751374427
msrvtt_9851,0.0002382369697053428,0,3.9841558749996707e-19,0.00047647393941068524
msrvtt_9852,0.4957946320859397,0,3.0749277242749933e-17,0.9915892641718794
msrvtt_9853,8.598150837198597e-07,0,3.682575997492445e-18,1.719630167436037e-06
msrvtt_9854,0.00016392864082653217,0,3.531252441960259e-18,0.0003278572816530608
msrvtt_9855,0.0005673642074493008,0,1.241130409790884e-17,0.0011347284148985892
msrvtt_9856,0.02722027045781084,0,4.543836900124006e-16,0.05444054091562123
msrvtt_9857,0.2487206432436197,0,6.459769658799758e-16,0.49744128648723873
msrvtt_9858,0.00026767907167373487,0,3.16466881763467e-16,0.0005353581433471533
msrvtt_9859,0.003701708763169054,0,1.7425355311848248e-17,0.007403417526338091
msrvtt_9860,1.8528957312269176e-05,0,6.031751085566181e-18,3.705791462453232e-05
msrvtt_9861,0.012050777653905973,0,6.617334277935963e-17,0.02410155530781188
msrvtt_9862,0.3446892349322752,0,1.4449283973208994e-18,0.6893784698645504
msrvtt_9863,0.02384271973353967,0,1.933160602840581e-18,0.04768543946707934
msrvtt_9864,0.0011150390038264994,0,2.830269619680513e-18,0.0022300780076529958
msrvtt_9865,0.00020243702415597098,0,1.1670309208969078e-15,0.0004048740483107749
msrvtt_9866,0.038568772131154144,0,3.025545634067312e-16,0.07713754426230798
msrvtt_9867,0.001555477271902574,0,4.3257405510371614e-19,0.0031109545438051476
msrvtt_9868,0.3110145750355774,0,1.8951785998282203e-20,0.6220291500711548
msrvtt_9869,0.3274320379899043,0,1.3658079785409676e-16,0.6548640759798084
msrvtt_9870,0.1924310882841906,0,7.720819707339696e-16,0.3848621765683804
msrvtt_9871,6.816133599476481e-05,0,2.4748938011744878e-17,0.00013632267198950487
msrvtt_9872,0.00285092995162934,0,2.461203206618407e-16,0.005701859903258433
msrvtt_9873,0.3583004243392502,0,9.234776727731563e-16,0.7166008486784995
msrvtt_9874,0.12060813327298184,0,1.8219494120911003e-15,0.24121626654596184
msrvtt_9875,0.05023275211396237,0,5.294199121554417e-18,0.10046550422792475
msrvtt_9876,0.07464494874647343,0,2.1620504553166922e-17,0.14928989749294683
msrvtt_9877,0.18233360137141646,0,1.4667602975208372e-16,0.36466720274283276
msrvtt_9878,0.0017259657916448695,0,3.686188960889359e-20,0.003451931583289739
msrvtt_9879,0.0007022118762185939,0,1.665147299597692e-15,0.0014044237524355227
msrvtt_9880,0.202032013185921,0,4.349142343993042e-17,0.40406402637184197
msrvtt_9881,0.001359136711321781,0,8.405067061583253e-18,0.0027182734226435536
msrvtt_9882,0.11574140601348312,0,9.339364523568294e-18,0.23148281202696624
msrvtt_9883,0.04416918505172609,0,9.334106962697752e-18,0.08833837010345216
msrvtt_9884,0.4448098806624717,0,4.7096940014715245e-17,0.8896197613249434
msrvtt_9885,0.0003874527978509328,0,4.214472765003942e-18,0.0007749055957018614
msrvtt_9886,0.0007361798294010088,0,2.596021762172669e-17,0.0014723596588019916
msrvtt_9887,0.07676380074975137,0,1.2643548244933688e-16,0.1535276014995026
msrvtt_9888,0.473969536954942,0,4.2055495564607924e-21,0.947939073909884
msrvtt_9889,0.06758689682465051,0,8.049570056729921e-17,0.13517379364930093
msrvtt_9890,0.3274607126565896,0,1.7050260658048736e-17,0.6549214253131792
msrvtt_9891,0.06838777150498727,0,1.5931654480591293e-17,0.13677554300997452
msrvtt_9892,0.23446862796977697,0,5.226403509540641e-16,0.46893725593955343
msrvtt_9893,0.005987909464914155,0,4.054146461426413e-16,0.011975818929827905
msrvtt_9894,1.8522713121656557e-06,0,4.504858858054137e-16,3.7045426238808253e-06
msrvtt_9895,0.1077011514896257,0,1.4230868737352956e-15,0.21540230297924998
msrvtt_9896,0.11765883882459216,0,8.77434164320209e-16,0.23531767764918343
msrvtt_9897,0.012170386363337607,0,6.700398182175763e-17,0.024340772726675147
msrvtt_9898,7.500495989856645e-05,0,7.797035534976356e-18,0.0001500099197971251
msrvtt_9899,0.029527249643203843,0,3.517219994528817e-18,0.05905449928640768
msrvtt_9900,0.09629850851238919,0,1.6116130180766094e-15,0.19259701702477677
msrvtt_9901,0.46092746975134624,0,2.0880662943669592e-16,0.9218549395026923
msrvtt_9902,0.006590527734771042,0,1.2308454066947631e-17,0.013181055469542072
msrvtt_9903,0.001525503677366767,0,2.484881325095459e-19,0.0030510073547335335
msrvtt_9904,0.4731236763975837,0,3.040916392836015e-19,0.9462473527951674
msrvtt_9905,0.021504380023280506,0,6.419159443284969e-15,0.043008760046554594
msrvtt_9906,0.18180770623758893,0,6.079319792800531e-17,0.3636154124751778
msrvtt_9907,0.05295581152754525,0,6.22040930714656e-16,0.10591162305508987
msrvtt_9908,0.4366659537210303,0,1.216280845686036e-20,0.8733319074420606
msrvtt_9909,0.025064555156563896,0,2.0423875857861106e-15,0.05012911031312575
msrvtt_9910,0.4595338269224707,0,1.3692608403361582e-21,0.9190676538449414
msrvtt_9911,0.3738137583466286,0,5.8557647672066864e-18,0.7476275166932572
msrvtt_9912,0.1532151354207449,0,1.015040559838008e-15,0.3064302708414888
msrvtt_9913,9.464931352130498e-06,0,2.8186866211490996e-15,1.892986270144231e-05
msrvtt_9914,0.03356417627513971,0,1.135951610035359e-15,0.06712835255027828
msrvtt_9915,0.003527048987100563,0,1.0427226068892699e-18,0.007054097974201125
msrvtt_9916,0.0009469062580203705,0,3.629969440782188e-15,0.0018938125160371112
msrvtt_9917,0.2664119982293674,0,4.408157810215486e-17,0.5328239964587348
msrvtt_9918,0.2636870622269011,0,4.540906421247872e-18,0.5273741244538022
msrvtt_9919,0.00035008826453710807,0,2.7105318081001776e-15,0.0007001765290715056
msrvtt_9920,6.248128582252797e-06,0,1.3173615488535065e-16,1.2496257164373858e-05
msrvtt_9921,0.08807834843256782,0,7.472773952406395e-17,0.17615669686513555
msrvtt_9922,0.06762881939002088,0,9.783562403006663e-17,0.13525763878004166
msrvtt_9923,0.2202740491289351,0,1.261424450756431e-17,0.4405480982578702
msrvtt_9924,0.004379084747974401,0,8.568605112492527e-17,0.008758169495948718
msrvtt_9925,2.0360533325149138e-05,0,4.9236919091456326e-18,4.072106665029335e-05
msrvtt_9926,0.04060407331552735,0,5.682186766494939e-21,0.0812081466310547
msrvtt_9927,0.13057392388780384,0,8.549679590654222e-19,0.2611478477756077
msrvtt_9928,0.06271614244152666,0,3.3032713036571617e-16,0.125432284883053
msrvtt_9929,0.04886039070429673,0,2.5382745094653914e-19,0.09772078140859346
msrvtt_9930,0.018831055940281186,0,3.2679778192705378e-18,0.03766211188056237
msrvtt_9931,0.0015379629078726045,0,1.0793747660077646e-21,0.003075925815745209
msrvtt_9932,5.694705363271929e-06,0,4.499913382376784e-17,1.1389410726498858e-05
msrvtt_9933,0.08723139764790319,0,1.3254104979642526e-14,0.17446279529579312
msrvtt_9934,0.4417277424463204,0,6.394061549500429e-18,0.8834554848926408
msrvtt_9935,0.11533467448929229,0,2.617567647524094e-17,0.23066934897858454
msrvtt_9936,0.0007071838978506919,0,2.699482836866342e-19,0.0014143677957013836
msrvtt_9937,0.0010429226972371534,0,2.5773981454858542e-17,0.002085845394474281
msrvtt_9938,0.3444908719274099,0,4.619998507921062e-18,0.6889817438548198
msrvtt_9939,0.10339383218199649,0,5.094892344199553e-18,0.20678766436399298
msrvtt_9940,0.0777266664266095,0,6.499251241423552e-15,0.1554533328532125
msrvtt_9941,0.000634386939979311,0,1.5695008026437484e-15,0.0012687738799570525
msrvtt_9942,0.2306544304436629,0,1.5092012196417009e-15,0.4613088608873243
msrvtt_9943,0.0024526320684945904,0,5.7745209184401665e-18,0.004905264136989175
msrvtt_9944,0.02436856545516224,0,1.6145543620670857e-17,0.048737130910324465
msrvtt_9945,0.0011713717229128297,0,4.302764518211871e-18,0.002342743445825655
msrvtt_9946,0.18197999267563977,0,1.7366166866860232e-16,0.3639599853512794
msrvtt_9947,0.0017845097483276907,0,3.8543239577715026e-16,0.003569019496654996
msrvtt_9948,0.011048937946384316,0,6.196639109862482e-17,0.02209787589276857
msrvtt_9949,0.011573224872222457,0,5.797754074319803e-18,0.023146449744444908
msrvtt_9950,0.039472868779661704,0,1.6028088790804712e-17,0.0789457375593234
msrvtt_9951,0.3458546499822694,0,2.0669604833361097e-16,0.6917092999645386
msrvtt_9952,0.2603829987045078,0,5.035771865557879e-17,0.5207659974090156
msrvtt_9953,0.4792509437962012,0,1.5502216862959417e-19,0.9585018875924024
msrvtt_9954,0.28642711794751446,0,1.2288663122622334e-17,0.5728542358950289
msrvtt_9955,0.016093663727249,0,8.109209685731362e-19,0.032187327454498
msrvtt_9956,0.43332295932553033,0,1.5362508208504859e-18,0.8666459186510607
msrvtt_9957,0.0038428516765956836,0,2.843603914779017e-16,0.007685703353191083
msrvtt_9958,0.008571737860132484,0,3.4709692370584516e-17,0.017143475720264933
msrvtt_9959,0.01770522950657912,0,2.1068946842101443e-18,0.03541045901315824
msrvtt_9960,0.0006742663493397421,0,8.682150800810427e-17,0.0013485326986793975
msrvtt_9961,0.46724964068694547,0,3.954700409348312e-19,0.9344992813738909
msrvtt_9962,0.006189446382679615,0,4.254257649807712e-15,0.012378892765354976
msrvtt_9963,0.04945443931004477,0,2.640004865708049e-16,0.09890887862008928
msrvtt_9964,0.3697352853029015,0,3.932807330649841e-19,0.739470570605803
msrvtt_9965,0.07811644143788563,0,2.7659609331677815e-18,0.15623288287577125
msrvtt_9966,2.3596885259282755e-06,0,4.512165886548442e-19,4.7193770518560995e-06
msrvtt_9967,0.012937774819064767,0,4.4566684652885674e-14,0.025875549638084968
msrvtt_9968,0.13202868531899234,0,6.396401818739692e-21,0.2640573706379847
msrvtt_9969,0.005487461098927637,0,8.394083719563342e-16,0.010974922197854434
msrvtt_9970,0.28478848277346086,0,3.238930186222887e-18,0.5695769655469217
msrvtt_9971,0.13367152205682942,0,3.3899574497891286e-21,0.26734304411365883
msrvtt_9972,0.47986899827207835,0,4.359906990597827e-19,0.9597379965441567
msrvtt_9973,0.030110653030207272,0,6.257183660800651e-17,0.06022130606041448
msrvtt_9974,0.0009739051748511819,0,1.6892837877016362e-16,0.0019478103497021948
msrvtt_9975,0.30457563116827896,0,3.2912328168462815e-16,0.6091512623365576
msrvtt_9976,0.18312564065296533,0,6.189903725384519e-16,0.36625128130593004
msrvtt_9977,1.4293149526341682e-05,0,1.1960725158811098e-18,2.8586299052682168e-05
msrvtt_9978,0.00041117170999492315,0,6.600290380478598e-17,0.0008223434199897803
msrvtt_9979,0.0033909765691664444,0,3.408856756949361e-16,0.006781953138332548
msrvtt_9980,0.363493793993257,0,2.6550243066435642e-17,0.726987587986514
msrvtt_9981,0.000743263647274149,0,5.004373497132393e-16,0.0014865272945477975
msrvtt_9982,0.1567910662611097,0,3.0304669513261307e-15,0.31358213252221634
msrvtt_9983,0.0001906199146784698,0,2.0985338226615732e-14,0.00038123982933595425
msrvtt_9984,0.04986635496018596,0,3.2515363043139555e-15,0.09973270992036867
msrvtt_9985,0.04883284435826022,0,2.7345622512598393e-15,0.0976656887165177
msrvtt_9986,0.24558587972760984,0,4.8107600216028405e-18,0.4911717594552197
msrvtt_9987,0.31522193330726295,0,9.84657427382108e-16,0.6304438666145249
msrvtt_9988,0.30089960209127653,0,1.5727413005296475e-16,0.601799204182553
msrvtt_9989,0.013224609793862634,0,1.76110898763981e-15,0.026449219587723505
msrvtt_9990,0.15016477694234714,0,1.1473384273993854e-16,0.3003295538846942
msrvtt_9991,0.0008199584814830973,0,1.2547792417624123e-17,0.001639916962966182
msrvtt_9992,0.024209431349829304,0,2.6219857839781732e-18,0.04841886269965861
msrvtt_9993,0.001211676421569655,0,5.636241621268518e-14,0.0024233528430829473
msrvtt_9994,0.0002662653967493787,0,6.769680735497703e-15,0.0005325307934919877
msrvtt_9995,0.4440861572511494,0,3.0574131965207115e-18,0.8881723145022988
msrvtt_9996,1.3309801739817464e-05,0,1.1979308684133585e-14,2.6619603467655618e-05
msrvtt_9997,0.0009635909020677693,0,5.4803290030848754e-17,0.0019271818041354837
msrvtt_9998,0.025571087701996637,0,1.0307118888793777e-14,0.05114217540398297
msrvtt_9999,0.0034739093346562344,0,3.9369214530175026e-19,0.006947818669312469
msrvtt_9533,0.03368915791767888,0,4.418754824081125e-17,0.06737831583535772
msrvtt_9534,0.479562641043968,0,6.41197741510181e-17,0.9591252820879359
msrvtt_9535,0.13835593403724505,0,3.219874426937248e-16,0.2767118680744898
msrvtt_9536,0.11082910542442886,0,4.751518235892078e-16,0.22165821084885726
msrvtt_9537,0.07716232601722534,0,3.6686817259799786e-18,0.15432465203445067
msrvtt_9538,0.05580531974783326,0,5.516717360120365e-16,0.11161063949566596
msrvtt_9539,0.28810391585005724,0,6.072001952424169e-19,0.5762078317001145
msrvtt_9540,0.3680771547555925,0,2.8770528786983703e-16,0.7361543095111847
msrvtt_9541,0.007371707937636567,0,7.610275552575282e-17,0.014743415875273058
msrvtt_9542,0.36405869211469444,0,1.3318392140707914e-15,0.7281173842293875
msrvtt_9543,0.004876749142922784,0,2.889981793431116e-20,0.009753498285845569
msrvtt_9544,0.0009129772645672026,0,8.481359522659676e-22,0.0018259545291344052
msrvtt_9545,0.3120474435684772,0,7.918034653763995e-17,0.6240948871369543
msrvtt_9546,0.002036186943190511,0,1.5946286492747775e-19,0.004072373886381022
msrvtt_9547,4.699845714392192e-06,0,1.5764142837177654e-17,9.39969142876862e-06
msrvtt_9548,0.4921456993894374,0,5.590344368309528e-18,0.9842913987788748
msrvtt_9549,0.01983270297350921,0,1.872946942284618e-15,0.03966540594701655
msrvtt_9550,0.14360649760318808,0,1.993573769760694e-18,0.28721299520637616
msrvtt_9551,0.026414036216530285,0,8.511848008558747e-19,0.05282807243306057
msrvtt_9552,0.016853070751640626,0,4.704369259066786e-15,0.03370614150327655
msrvtt_9553,0.009694470022440303,0,1.3798449467910287e-15,0.019388940044879226
msrvtt_9554,0.3592313428010262,0,6.042174712209156e-16,0.7184626856020518
msrvtt_9555,2.2138234424930308e-06,0,9.135101393178202e-15,4.42764687585096e-06
msrvtt_9556,1.3347171907088622e-06,0,1.9031382503878002e-17,2.669434381398693e-06
msrvtt_9557,0.008823395932206893,0,2.0234830806814776e-17,0.017646791864413765
msrvtt_9558,5.383259130969163e-06,0,8.331258520574733e-19,1.0766518261937492e-05
msrvtt_9559,0.0011007658832616137,0,2.720301250658063e-20,0.0022015317665232273
msrvtt_9560,5.3851873223631346e-05,0,1.777583226387454e-19,0.00010770374644726252
msrvtt_9561,0.09365897058504696,0,1.8154382852704807e-17,0.1873179411700939
msrvtt_9562,0.03743070574632599,0,1.2430729371956838e-18,0.07486141149265198
msrvtt_9563,9.246803595990832e-05,0,1.2861616675668805e-15,0.00018493607191853048
msrvtt_9564,0.10047385110642601,0,4.633140818907058e-15,0.20094770221284738
msrvtt_9565,0.0882160744566301,0,6.814645015303682e-19,0.1764321489132602
msrvtt_9566,0.03984759692038866,0,8.816162901063203e-15,0.07969519384076851
msrvtt_9567,5.641833932423738e-06,0,1.8852167646124793e-17,1.1283667864828625e-05
msrvtt_9568,0.02931716006730138,0,1.6392780953789108e-15,0.058634320134601126
msrvtt_9569,0.06031331512086252,0,1.2437297714730089e-18,0.12062663024172504
msrvtt_9570,0.020736435292895105,0,3.186580524892562e-18,0.04147287058579021
msrvtt_9571,0.06585336783839586,0,9.54605157630934e-19,0.13170673567679173
msrvtt_9572,0.2260140217802449,0,6.395056385198896e-17,0.45202804356048976
msrvtt_9573,0.02749166172795845,0,1.5897241938889204e-16,0.05498332345591674
msrvtt_9574,0.180533515850207,0,2.9621906986905635e-17,0.36106703170041393
msrvtt_9575,0.01462965848402332,0,5.714269529591241e-14,0.029259316967989498
msrvtt_9576,0.05413240482914264,0,3.472866646759236e-17,0.10826480965828524
msrvtt_9577,1.5629628464362595e-05,0,1.895079639745605e-17,3.1259256928706236e-05
msrvtt_9578,0.0772211455493367,0,7.035023621647313e-17,0.15444229109867333
msrvtt_9579,0.0025185524622623194,0,4.4276259241195065e-16,0.0050371049245241965
msrvtt_9580,0.302256076028798,0,6.441884624352876e-16,0.6045121520575953
msrvtt_9581,0.0050206327030677,0,8.912346445090604e-19,0.010041265406135398
msrvtt_9582,0.14998616773243012,0,2.4341533056729026e-18,0.29997233546486024
msrvtt_9583,0.0008264908733528168,0,3.935297008492972e-15,0.0016529817467016983
msrvtt_9584,5.594160439475383e-05,0,4.080658853413964e-18,0.00011188320878950358
msrvtt_9585,0.3298215926491788,0,8.044429359526e-21,0.6596431852983576
msrvtt_9586,0.15483423309828223,0,6.8138632345570496e-18,0.30966846619656446
msrvtt_9587,0.0008230193222540974,0,1.0901314336017795e-19,0.0016460386445081945
msrvtt_9588,0.000158971919298984,0,8.703975692114377e-18,0.00031794383859795925
msrvtt_9589,0.018043232459987065,0,1.600704987058457e-16,0.03608646491997397
msrvtt_9590,0.1439881531947842,0,1.9206150351258512e-16,0.2879763063895682
msrvtt_9591,0.3074673753763948,0,1.0080065967297614e-18,0.6149347507527896
msrvtt_9592,0.00013635129807615775,0,9.614837858730768e-17,0.0002727025961522193
msrvtt_9593,0.00030044504742429744,0,2.884761536339558e-16,0.0006008900948483064
msrvtt_9594,0.0011813841739490175,0,1.9292653949056642e-14,0.002362768347878742
msrvtt_9595,0.010062637444279675,0,2.3301144115450627e-16,0.020125274888559117
msrvtt_9596,0.31396750262323414,0,3.347406252005381e-17,0.6279350052464683
msrvtt_9597,2.5456892825371606e-05,0,5.702135871213619e-19,5.091378565074264e-05
msrvtt_9598,0.3472173015011723,0,2.3370412982752554e-15,0.6944346030023423
msrvtt_9599,0.00011140670296916444,0,6.789754001044524e-16,0.0002228134059376499
msrvtt_9600,0.0012780707816629831,0,1.4795920112674086e-18,0.002556141563325965
msrvtt_9601,0.0018914497587372474,0,3.4041881403328063e-16,0.0037828995174741544
msrvtt_9602,0.12021911017258059,0,6.627177105736775e-20,0.24043822034516119
msrvtt_9603,0.046391958251572975,0,9.823421334914313e-18,0.09278391650314594
