name,pro,flag,optical_pro,original_pro
gif_6a49e639-ec8e-401a-b548-b8d6cbc67342,0.5000721888101773,1,0.00014437762035462192,1.0
gif_6b6da75e-60c5-4f77-ae05-5aef2ce7330b,0.647245275386725,1,0.29449081899435153,0.9999997317790985
gif_6bb4aa0b-230c-465b-90a7-00d367104601,0.5000743481294954,1,0.00014869625899068976,1.0
gif_6c219102-7f72-45e9-b4fa-b7a07c004ae1,0.30978108483971273,1,1.4542879887296582e-07,0.6195620242506266
gif_6cd2d639-59d2-4ab9-9c92-22b162e152c5,0.5988191422542773,1,0.19763859743293974,0.9999996870756149
gif_6d1e83ec-9fe6-48b5-b870-5e013a38f2f1,0.5000000511731376,1,1.02346275190901e-07,1.0
gif_6d94dc8e-be21-4452-884c-956fc51819a0,0.5000766786020124,1,0.00015335720402477802,1.0
gif_6ed43e27-a8b1-4912-9684-b75437a1a577,0.4786385245650606,1,0.0003500178515110007,0.9569270312786102
gif_7a221fc1-c387-4950-8529-01a6357bf254,0.49999900916280404,1,1.8004682137172308e-10,0.9999980181455612
gif_7a49830b-7e98-4a0f-bd17-133306be5638,0.6258949898910942,1,0.2517899797821883,1.0
gif_7a594475-8241-446f-a7b1-caa7e8c8f0f2,0.5137904702070111,1,0.027580985117505667,0.9999999552965164
gif_7a9b4c0f-08da-48bf-9a2e-93b050e9070c,0.49754675135915616,1,5.147040911098902e-07,0.9950929880142212
gif_7ab23505-7d65-41ae-9ab5-68249fa1ecc7,0.5000417363842983,1,8.347276859651689e-05,1.0
gif_7b51a8cf-7a1a-448c-aee6-0d466ad915e5,0.5000017586211508,1,4.023881782309388e-06,0.9999994933605194
gif_7be047e1-02c1-4f87-990a-41c137fdd146,0.5000786314291868,1,0.000165234979612437,0.9999920278787613
gif_7c1cb051-4fc2-44aa-917b-157bb24b6d2f,0.5001097037096446,1,0.00021940741928914393,1.0
gif_7c37c818-d06f-4cbd-a2eb-4692f880114a,0.4999994104723043,1,1.3037504037484761e-08,0.9999988079071045
gif_7d98b429-cbc5-4d28-ac89-314496c598f8,0.5000000168853728,1,3.3770745465939404e-08,1.0
gif_7dad1a8c-ea71-4064-9bc0-6507f9725554,0.5000547043596874,1,0.00010940871937474561,1.0
gif_7df0a842-5a80-417c-b553-7c29b6dab591,0.7442748999123329,1,0.4885497998246657,1.0
gif_7f215c85-3262-4263-831d-c70139c1a73e,0.6367553316580532,1,0.27351066331610646,1.0
gif_7f42aa39-2bdd-428d-9979-f83228ffc3b5,0.5003062578540464,1,0.0006125157080926361,1.0
gif_8a7ead30-f09d-496e-bd43-06bfe8736839,0.5000012233112728,1,2.446622545702683e-06,1.0
gif_8cbe900a-cbb4-4a0c-aae1-4840f6a12f7e,0.5457981526255692,1,0.09159637975694425,0.999999925494194
gif_8d396d65-e2c2-4628-a2ca-58ff335db7ff,0.4803340094377597,1,2.509770790779163e-06,0.9606655091047287
gif_8d8fd423-7af9-4713-a747-6fcd635008b2,0.5713373368254123,1,0.14267467365082456,1.0
gif_8e0228d2-9772-4752-a666-befb5b224ffa,0.5001669617441836,1,0.00033688881944492807,0.9999970346689224
gif_8e39925c-75dd-4d75-b2e6-054e206485cd,0.5000001417165338,1,9.986888049447095e-07,0.9999992847442627
gif_8e57e7a8-b437-45ef-85d2-95c87eec6c7a,0.49999658758331994,1,1.4799627897566435e-08,0.999993160367012
gif_8e7a3aab-a519-4010-ba92-88542b0c1583,0.43078895541883894,1,2.5844290625235254e-07,0.8615776523947716
gif_8eb4a0b5-0ad8-4728-a973-f35803f9f4e4,0.49999920501693335,1,4.458114478706997e-09,0.9999984055757523
gif_8f2373ac-d98f-4b23-9ca8-877c4a62058d,0.500085122485284,1,0.000259018638380351,0.9999112263321877
gif_8f974c34-8aa4-43a8-9641-ce3d791e25ff,0.5006696252972022,1,0.0013392505944044128,1.0
