name,pro,flag,optical_pro,original_pro
output-2024-01-18T184507.579,0.5660115590562238,1,0.13203679936524512,0.9999863187472026
output-2024-01-18T184512.651,0.41934949293228285,1,0.00012594430629993318,0.8385730415582657
output-2024-01-18T184514.532,0.5607500324044317,1,0.1215011734552561,0.9999988913536072
output-2024-01-18T184610.776,0.3493817727913249,1,0.0006944397886173733,0.6980691057940324
output-2024-01-18T184645.721,0.05977097540904094,1,0.11880325480867614,0.0007386960094057334
output-2024-01-18T184649.151,0.010391894792077609,1,0.020774407962652924,9.381621502294972e-06
output-2024-01-18T184831.996,0.5732322262874682,1,0.14646447244315128,0.999999980131785
output-2024-01-18T185117.912,0.19168908902987217,1,0.14086067880659053,0.2425174992531538
output-2024-01-18T185920.130,0.5404407069926915,1,0.08126097040284831,0.9996204435825348
output-2024-01-18T190231.055,0.4999864961061907,1,4.063753351751033e-07,0.9999725858370463
output-2024-01-18T190336.815,0.5000565787475324,1,0.0001132369679244851,0.9999999205271403
output-2024-01-18T190353.103,0.508203392656548,1,0.016406785313095966,1.0
output-2024-01-18T190358.017,0.521942124812835,1,0.04388424962566997,1.0
output-2024-01-18T190435.850,0.5000104289515275,1,2.294803926515782e-05,0.9999979098637899
output-2024-01-18T190539.073,0.49574961340519313,1,3.3300966566240305e-08,0.9914991935094197
output-2024-01-18T190617.403,0.500056135803331,1,0.00011344383134248666,0.9999988277753195
output-2024-01-18T190645.310,0.5000292527437027,1,0.0001419917265206294,0.9999165137608846
output-2024-01-18T190740.356,0.875104647290347,1,0.7502092945806939,1.0
output-2024-01-18T194925.372,0.8116044347745277,1,0.6817755609029724,0.9414333086460829
output-2024-01-18T195100.211,0.968949557703802,1,0.9378996558230499,0.999999459584554
output-2024-01-18T195105.916,0.5608948497182004,1,0.12179160678503347,0.9999980926513672
output-2024-01-18T195119.896,0.647031921648886,1,0.294380750018172,0.9996830932796001
output-2024-01-18T195152.948,0.5380038446057066,1,0.07600770411257447,0.9999999850988388
output-2024-01-18T195538.090,0.5470730466444627,1,0.2637159447469981,0.8304301485419273
output-2024-01-18T195626.657,0.7530567729435493,1,0.5061135737025997,0.9999999721844991
output-2024-01-18T195630.004,0.49646499045909503,1,0.9864295638840774,0.006500417034112615
output-2024-01-18T195643.164,0.5000300812298708,1,6.016643338462954e-05,0.999999996026357
output-2024-01-18T195652.030,0.5273205152317348,1,0.05464106026579205,0.9999999701976776
output-2024-01-18T195734.475,0.1025529966752072,1,0.06192078855686085,0.14318520479355357
output-2024-01-18T200655.599,0.6692086904272401,1,0.33841739575564134,0.9999999850988388
output-2024-01-18T200659.222,0.8982380173890101,1,0.7964761688884708,0.9999998658895493
output-2024-01-18T200714.612,0.002272849208582138,1,0.004190031061596904,0.0003556673555673721
output-2024-01-18T201614.656,0.49996860128242415,1,1.2175273868309063e-05,0.99992502729098
output-2024-01-18T201642.479,0.4046871050493081,1,0.36082211520198176,0.44855209489663445
output-2024-01-18T201727.187,0.22039408576927833,1,0.007415623253926686,0.43337254828462995
output-2024-01-18T201727.435,0.6252703987758848,1,0.25054079755176956,1.0
output-2024-01-18T201728.112,0.8609130509149541,1,0.721826101829908,1.0
output-2024-01-18T201732.040,0.6210229296931039,1,0.24204668987759165,0.9999991695086161
output-2024-01-18T201784.172,0.7914900194467417,1,0.5829800388934834,1.0
output-2024-01-18T201836.673,0.5018177112444414,1,0.0036354264625257315,0.999999996026357
output-2024-01-18T201983.127,0.9759244489130274,1,0.951848897826055,1.0
output-2024-01-18T201983.27,0.21188962868949934,1,0.4203258432158879,0.0034534141631108167
output-2024-01-18T201986.122,0.6289009300112417,1,0.3728606222456327,0.8849412377768506
